Mileage,Age,Brand,Horsepower,Price,Accidents_History,Last_Service_Date,ID
53337.13364943079,2.6688036607219967,nan,144.7985535271108,16946.688376441492,0,2020-12-13,2160
68758.54748815153,5.929351375771147,ford,105.92917629058658,11427.013402494627,2,2021-12-19,2577
83613.39798802187,5.824735736023769,Toyota,131.91574827576363,7418.1401878867055,1,2021-05-07,5637
55516.76016380445,3.0418425833096796,Toyota,180.67109477184445,17740.24682737407,0,2023-02-03,3539
57171.8749454452,0.6177216209946756,Ford,138.2699683543772,19264.6142536105,0,2023-02-10,3421
64208.364069405914,0.2579448099906001,Toyota,264.6128300108868,11940.75040682676,1,2022-05-29,6375
47224.19493485988,3.16391974184027,Toyota,133.4812338799738,20155.580748294484,0,2022-05-06,5954
53784.06170918188,6.7028042808209936,Toyota,193.13237416051894,15824.806047621973,0,2022-11-15,2190
37007.46801488791,5.308714190246837,Ford,111.68041251830334,19213.97650997396,0,2022-12-03,6284
58503.04058661607,7.444350262996592,Ford,174.64328260762818,13364.931290683126,1,2022-08-20,4351
25355.520597040864,0.7969248856433797,Toyota,167.2314259715703,19816.116232816796,1,2020-12-12,3177
43985.20763155398,7.654187354341299,Toyota,198.0349144673868,10804.396098792462,3,2023-03-06,1170
29249.54066907417,1.2785747778850032,BMW,102.06739344028438,19434.918658487386,1,2021-09-13,9239
60940.19519420639,5.353824272656842,Ford,79.2477189880642,11723.662043257365,0,2020-11-20,8570
53336.9474601291,0.2894669307941611,Ford,125.25572464927123,16700.628381439008,0,2021-11-05,6994
51978.676336811186,8.63470095953098,Toyota,140.38293537133956,17170.6739866892,0,2023-04-28,3507
45046.431601031836,,Toyota,170.63267096790065,17779.81065186413,0,2023-01-06,865
44372.793250080744,4.7191161877427,nan,158.73365240012023,16006.208595178708,0,2021-05-04,2717
47859.68431889803,3.776682871885745,Toyota,126.87992959668628,15246.756837212139,0,2022-01-11,7214
24613.913944153133,0.14322947414984855,Ford,151.75918219724278,18340.915431500864,1,2021-06-05,8800
80315.65342227196,5.027379168011387,BMW,142.14420952545842,11487.678665709613,0,2023-09-03,1234
43105.60336595841,3.967840003617261,Toyota,178.0865284272611,20271.619247843835,0,2023-01-09,5991
49360.97107263445,7.830605269926757,BMW,200.7669978581346,7111.871609730633,2,2023-05-13,6959
46994.69779992519,9.374656204336404,Toyota,123.24792357099723,16502.10463523282,0,2022-11-15,1366
45458.8097464362,5.2893252100244394,BMW,190.43815303420357,15052.310702147199,0,2022-02-17,5850
15191.085863138876,0.16788717539566234,Ford,234.8914349937597,22834.55885593371,0,2021-12-27,182
27651.004876677616,0.45663217866664274,BMW,205.59633919281507,25944.12234269698,0,2023-03-17,2889
49836.28493163636,8.508865941513848,BMW,144.61555452511624,9547.290520629365,0,2022-12-21,563
56076.20409776728,3.660266251190525,Ford,137.2428246290023,19007.374544074704,0,2022-01-14,8016
41483.49137719719,9.719797205894928,Ford,123.154196139649,14376.236441928017,0,2021-08-13,4709
49945.65774145248,0.48076096154417436,Ford,116.31692185382126,11430.02594360687,1,2021-09-15,8436
24320.44753858668,1.2313781425888948,Toyota,210.30888427839096,25173.73222889638,1,2022-05-17,8087
38003.207924213435,6.123818288046527,Ford,84.22328114340417,16777.755622325058,1,2022-01-03,1791
57411.54539020879,0.7141436966438719,bmw,127.25212161500667,16752.65108257071,0,2023-01-29,8573
58111.60377950585,0.7651479839352915,Ford,123.01781608008292,14181.001691302954,1,2021-06-05,1354
37224.06204119615,6.061922676092603,Ford,16.844564085043544,13747.4421161112,0,2020-11-13,449
55688.5330030338,0.5438317079697519,Toyota,173.6884876544178,14718.900949133658,1,2021-08-16,1861
70837.17973516892,5.639572035274568,nan,127.47276730643097,10538.806275756142,0,2022-10-17,8613
33591.57414898393,9.25136396120809,Toyota,213.9619450917358,17731.721318753458,0,2022-11-22,1375
43561.64150641703,1.0804011817474501,Ford,279.7543912340983,12936.760897826465,3,2021-04-23,8324
50102.91797809247,3.2522514099044333,Ford,84.61223495587001,17085.5414218349,0,2021-03-14,5814
51572.41704240822,5.863096890166371,BMW,229.4804541712768,9745.557029388068,0,,7546
70139.33015765529,4.253227592930294,Ford,187.78185858795442,6629.672585978791,1,2022-03-20,8330
66055.40025459761,4.20625817823642,Toyota,175.35308141015065,16247.152872730287,1,2023-06-14,6902
27411.329726429194,9.80144498972855,BMW,154.9598886921599,11102.67824446195,0,2023-04-21,4183
56200.775313007296,0.6559892271922085,BMW,50.21681585990159,19505.759163575745,0,2023-08-08,9045
67651.80443575795,7.494793492947598,Toyota,120.55935710632775,12603.8582540148,1,2022-09-20,8925
67168.30302926837,4.006135513846923,Ford,132.46884771877797,18164.640504969557,0,2021-11-26,9779
56292.86162639212,6.621259107223453,BMW,204.94293114154448,11898.259029742178,0,2023-01-17,3432
36852.022228403206,1.4847859879073877,toyota,107.16890105642986,23707.4553484517,0,2023-03-04,8389
43905.45304332406,4.781202319371777,Toyota,192.4260849439995,16878.377942722076,0,2022-08-10,8980
42693.628524322645,6.894901814229618,BMW,81.57496448985343,12208.699083182308,0,2021-07-06,4270
50393.69926792381,9.460673436570872,Toyota,78.61813368306548,15185.480816449002,0,2021-09-27,733
35493.093934351826,3.760083972612792,BMW,228.4986155876472,16883.92257348707,1,2022-08-25,8856
61279.198815157935,0.507418306394215,Ford,150.04330556992403,17124.47340039778,1,2021-09-02,5177
46075.31831433649,7.949289033455931,Ford,158.08610539310337,19423.083364976494,0,2022-02-22,6843
75684.57832014945,3.766069869311608,BMW,180.62778887576968,8821.800871846022,1,2023-05-06,2721
52731.496682143494,5.312092983356967,Toyota,108.52052359555631,14736.024328643045,2,2023-09-01,9453
51065.132077820446,8.026081067644807,Toyota,100.50584227505419,15854.448546190863,0,2021-07-21,2359
51859.39440307491,0.1383137246168087,Ford,174.48828339875297,15338.775534358338,1,2021-12-17,3894
53678.837801651294,5.007304610270199,Toyota,120.51891297108477,17756.376164096208,0,2022-01-16,1790
58272.10320201379,1.3906702914905145,BMW,105.50186061486635,14099.345198474028,0,2021-11-28,2861
40985.64530926314,6.463167497812035,Ford,235.35742239982983,16792.074477369664,0,2022-06-20,3559
31730.922326102736,2.602528047561462,BMW,158.90878702576796,16993.218452113044,1,2021-03-17,309
70511.22473690237,3.785813781837495,BMW,254.6894894831379,7079.385983837223,1,2022-12-09,9794
27803.065770134774,1.9434630454148905,Ford,115.02250095085543,19912.499870458978,1,2021-03-11,4463
61620.92478600743,5.197972782804574,Toyota,188.7436733861324,11194.652419137255,1,2020-11-15,4844
63512.341463135446,8.252487276907972,Ford,106.01296385208872,12860.019071583652,0,2022-06-27,604
35787.67107639681,0.7055568692234615,Ford,88.44108268928778,17007.900146318196,1,2022-07-08,9167
66412.50487165916,5.156704514975921,Toyota,148.27736703152436,15823.244418878312,0,2022-12-19,269
43795.71528860379,8.05165180779569,Toyota,106.6469290104504,20152.11199364112,0,2022-11-04,5646
27915.156073002658,2.0721322897390593,BMW,112.62110019388115,22109.62423954539,0,2023-07-13,6881
54480.70489988013,2.1810833583510183,Toyota,168.7317451907299,21387.451701480328,0,,9622
-48215.74658568303,8.205372927310568,BMW,-129.92127018605626,91450.96509785904,0,2021-08-23,2934
47183.0761703779,9.268663899548352,Ford,68.46511421670336,16152.767402368103,0,2022-06-16,1117
61670.05315051893,1.826541733828273,BMW,210.09241259497162,10152.61838069509,0,2021-05-07,9855
7839.979177562047,5.072630329555733,Ford,9.660325456874403,25685.99323710904,2,2021-12-23,9947
69875.21079330223,2.3801514139715154,BMW,115.27797854575387,13048.211070326915,0,2023-02-09,826
67996.04264622557,8.22093024940187,Toyota,186.18977094505934,11459.416154372608,0,2022-05-08,1676
44753.267298326944,1.5319920756241112,Toyota,256.17975849058143,12861.45288305893,2,2022-04-13,9189
45210.07374282357,3.1475925240046,nan,96.53923259115567,19786.18296591161,0,2021-12-21,915
30016.825181082473,4.671117103789836,Toyota,124.55056431317989,28103.275340999087,0,2023-08-14,7697
71223.11203883633,2.0916915542355854,Toyota,62.08245961939525,16999.170545138022,1,2022-12-26,854
35179.97086259398,2.855572160788001,Toyota,142.18046169241123,20295.416745727383,1,2021-12-20,3490
50426.12666959384,3.1038964791618593,Toyota,62.36655249866418,16413.567490749327,1,2021-06-20,8048
37458.329307488464,0.7398970375480485,BMW,124.55508664985277,13136.15397970724,1,2021-04-14,2629
36696.43510574187,6.874065091367178,BMW,122.34431831620462,12118.567603268893,0,2020-12-03,3319
66858.57958421658,7.6007599066498415,Ford,186.49327963941516,12341.79733403937,0,2020-11-19,9621
53482.71554300414,8.883279571262591,BMW,124.28248165193963,-1356.9541951935344,0,2021-01-04,3038
37201.422735870336,4.078775292509511,Toyota,189.04552565100755,18510.471950125186,0,2020-10-14,1289
61560.095816950154,2.834628391543551,Ford,217.02513386987675,12477.35811278904,0,2021-07-10,4561
38533.96956513781,4.366634728579739,Toyota,59.1841537548481,19599.732920395352,1,2022-08-21,9712
62966.542982892584,,BMW,156.39247646790326,7523.185638807885,0,2022-04-30,4332
81751.86532225512,9.903061733476891,Toyota,190.9663577787506,3021.7460144889374,0,2021-05-18,3559
21885.297548883977,7.276448018535097,BMW,9.048088318655743,15395.132757486412,0,2022-09-17,5812
45793.28327798819,8.401672799469234,Toyota,58.17868238714563,16303.192745148048,0,2021-12-11,7031
31981.97721473916,1.8980381538838287,Ford,129.32941714868915,21853.194285153462,0,2023-03-11,1919
75700.14082474049,9.326409310201178,BMW,87.63111037716443,-2162.1845396974977,2,2023-01-20,6246
55666.387545960766,1.8237171379222494,toyota,113.76653387467974,17661.73963406971,3,2023-06-10,3099
59327.32291266339,3.2798808626736897,Ford,191.36062679270947,17449.732464750923,1,2023-09-19,8651
40565.28938613097,5.781846933471785,Toyota,154.40964905382805,16883.522689254423,0,2021-03-05,3192
39723.5452950286,4.0177978929262705,BMW,141.78368824375676,15532.5391191339,1,2022-11-05,5825
33438.14021301107,1.815223052946714,BMW,107.80496496394696,22844.352745357206,0,2022-01-15,2717
28433.127892976325,6.271286230489581,Ford,145.31033156728992,19718.46976010382,1,2022-05-11,9494
45634.37805090461,3.845206691134102,Ford,60.33395504781839,19515.3280603239,1,2023-03-11,3887
49956.858460114985,8.89494310113516,nan,206.90003093077158,3007.027279966789,0,2022-11-15,9026
44980.675910688165,8.16553922941589,Ford,178.03348732884072,15587.140356494598,0,2021-08-03,2555
74924.77791777157,1.5973980365010065,Ford,62.3895023298259,12937.637111665226,0,2021-07-25,5537
-42325.00178238883,7.484030553398741,Toyota,-82.90994063336234,91450.96509785904,0,2021-12-08,923
14456.196421600958,8.68849903679928,BMW,21.62455279126584,17347.165354850382,0,2023-06-04,4004
63860.30507394174,4.838259025307803,Toyota,177.9911816229902,14638.808857809938,1,2021-01-12,1965
47391.05104542266,8.400770297768483,Toyota,98.41730837343945,17833.525819322003,1,,6393
82305.79261759474,3.636156156207938,Ford,85.76657290671906,11789.053125702692,0,2020-11-28,1228
-71069.62986901194,7.471868070268448,Toyota,-13.452916375925781,68853.50315657315,1,2022-10-26,1871
53693.34141914648,5.67566961199128,Toyota,192.59737387455374,14300.913671683964,1,2021-01-21,9203
68113.28876239154,1.4406019030878947,Toyota,96.01909809471138,12524.846831198032,0,2023-01-05,3005
32608.692254001307,8.490094926927775,Ford,140.02606118682502,14732.158401435125,0,2021-05-05,7781
34167.03067036726,9.36628874769595,Toyota,173.33787552481536,12064.354025514429,0,2020-09-27,7791
40578.686605376315,2.712664066841647,Ford,117.04440856931319,17272.61756567436,1,2020-10-22,9904
68530.73588014215,6.874972146658489,Toyota,150.26154292879403,14058.464497436575,0,2023-05-18,2807
56946.954939779105,1.03328313808852,Toyota,137.69008111530223,12884.336459070833,1,2021-05-28,8321
29176.49751995206,8.329879457801033,BMW,121.914377638739,7069.502090762897,2,2022-01-26,3941
54066.691946700725,8.072907950548831,Ford,213.82513673268667,12733.127094013344,1,2023-06-02,2930
24405.947140624812,4.935065517758362,Toyota,251.26520884061324,24852.706042217786,0,2023-09-11,8541
51678.085953444475,4.133076100840487,Toyota,146.05620503339287,15124.756223031989,0,2021-04-30,3197
59190.21178086647,7.752522499295468,nan,120.7192236515321,7499.849162482547,1,2021-03-26,1182
63202.68368121173,,Ford,125.62196703291332,15457.72017651004,1,2023-05-18,5358
55638.911386512205,2.0570415784288953,Ford,220.35037063567387,11991.770803936997,2,,6525
62507.76832629608,5.244097492996973,BMW,114.1550481842549,10876.450338901861,0,2023-06-12,8100
42234.16036812094,3.9316615040961613,Ford,83.31097139918286,20471.470440580324,0,2022-04-30,1281
-49625.61222350045,0.05037143947434819,Toyota,-118.90574466081083,68853.50315657315,0,2021-11-24,6543
26495.079337075964,6.817517685017292,Toyota,188.00145812420442,17807.114004763658,2,2022-01-07,2189
35022.73032604381,9.045852878729908,Ford,179.76458971684005,13431.912542758859,1,2021-03-08,4647
65816.77590396705,3.8696740719155476,Ford,169.67030735591982,16146.1854863638,1,2023-09-22,1548
52967.42251774802,0.9630330550022281,Ford,114.58867448728712,15036.92214942252,1,2021-02-21,2815
32226.688331423455,1.6778600305867497,Ford,170.80373415920656,23750.05498849705,0,2023-04-27,9307
52891.30773597824,4.74954644495594,BMW,58.06846944075123,14936.424087016978,0,2023-08-25,3052
55851.399840318896,1.4028929790049471,Ford,143.91704424611493,21202.36802013684,0,2023-08-01,9007
52376.507701782975,3.7715051619115414,Ford,173.6510225528045,12652.16167589424,2,2022-11-18,805
32463.56379016959,0.5579741994643972,Ford,81.65443879120289,22674.604513338814,0,2022-05-09,4599
52151.958921070705,4.85819898266525,Ford,215.03839620469452,16781.9863669579,0,2021-10-29,5319
48690.077194135774,7.143518740441027,bmw,87.5473692846787,13003.57188410462,0,2023-08-24,60
53566.69450178895,6.153026101008355,Ford,131.7011699952884,15605.525383624921,0,2022-04-24,7315
5080.807096585719,1.1104556365185225,Toyota,74.1659256233063,27498.52294137732,0,2021-04-12,235
31360.895923215656,7.712115591828013,BMW,234.56056787967452,14326.407594922843,1,2023-09-09,3042
37942.2439395272,8.870724235370634,BMW,153.49638124308123,7215.856977403828,0,2021-02-25,1472
52762.71897055319,3.1172388963489537,BMW,119.58905815333536,17021.604795885723,0,2023-02-27,1485
44341.03316776811,0.5111624790366176,Ford,173.43180437690032,18255.3125893925,1,2022-05-20,6448
37462.15898777568,7.370082320879698,Ford,195.14040774448554,14100.313477738415,1,2021-12-04,3422
51573.60747628269,8.540873756008775,BMW,175.7726178600234,7749.99641196453,0,2021-09-20,7300
69787.05314452364,6.750779395188992,Ford,173.55982378591813,12053.724242006312,0,2022-03-11,6188
54877.980720305975,0.019200277026085733,Ford,124.27377337545566,16378.891271049084,1,2022-12-03,6556
22877.84110252623,3.014974791337992,BMW,197.74447039443,17744.279832004464,1,2022-04-08,8490
65924.00255052891,7.0414313004914275,Ford,129.49918511664674,13843.477083920206,1,2023-08-13,8043
39448.998617107834,5.39393624701515,Toyota,163.2997529545699,17188.948551225352,2,2021-10-25,5032
43188.794562265924,,Ford,169.2823677367755,20596.656883445376,0,2023-02-11,5436
43472.69672417544,6.7918233270350985,Toyota,237.26294263611913,18668.957159847156,1,2023-04-22,5335
47178.65392925525,0.8100079496575419,toyota,197.2817495878663,14996.921317663153,1,2021-12-10,3919
39861.62458998475,3.077056422307657,Toyota,91.11037843591919,23475.868512146404,0,2023-06-27,8959
53064.778859241735,7.071913262976368,Toyota,52.02611774126281,14803.375572514233,0,2021-08-29,2802
47655.44797492036,1.4914278580668794,nan,256.02574292456165,17674.491516526432,0,2023-03-04,3566
63473.609336054236,8.397144865253495,Ford,101.51558431522812,10970.507873475333,1,2022-01-03,8548
65675.35063254036,9.000573049353441,BMW,136.50247394075126,709.6958623493065,0,2023-02-25,3496
41961.281575007575,8.109813644624532,ford,207.9292831168269,17667.300348554712,0,2023-04-14,9813
48877.92525979489,5.201727930021924,Ford,54.21477647471423,20644.937342432597,1,2021-11-08,6411
48256.66340693372,8.28055810330953,nan,240.55885167906575,12328.603348331872,0,2022-04-22,2021
33205.57649479319,7.316707998695561,ford,55.21049774291315,19965.347833051634,1,2022-09-25,2286
51570.710441499265,1.9111722710395351,BMW,135.21217973847888,15931.381233048254,0,2022-07-07,3473
57934.15427624874,4.1617783222611635,toyota,150.42990503440708,15850.048885157845,1,2021-04-16,7627
47102.3494767524,1.4143220951443436,Ford,175.25162866717343,21065.257540408904,1,2023-02-04,3810
42899.586117462815,,BMW,107.96608179214776,6818.372517244054,0,2022-08-13,1222
50380.78406609689,3.2002359005974923,BMW,193.33880317384134,12529.467153963185,0,2020-12-05,4938
38970.5642257554,9.779331891052493,Ford,148.85450089057883,11813.18856009145,0,2020-12-17,5988
46786.89672851074,2.7870595349685323,Toyota,159.92166074546026,19834.34441135518,0,2023-04-16,9694
67667.4425705849,0.7812567561224593,Toyota,122.20764673980844,11001.692720884204,0,2021-03-26,7714
37051.87671393391,9.404443432251409,Ford,112.17836150984793,14556.463132281347,0,2021-01-15,1532
-58691.68057715061,4.491175442063304,Ford,-122.79972485353865,68853.50315657315,0,2022-07-13,4041
56764.01692708872,0.6184087559631579,Toyota,106.0226388114921,17897.704614093793,0,2021-02-14,6007
50035.29896736233,4.751819342843438,Toyota,138.4067524459995,16788.42986291419,0,2022-01-06,5737
29273.824857575222,9.695520887636516,BMW,155.90489692259786,10605.291461617056,1,2023-09-22,1171
37951.40785722763,2.2387709040603045,BMW,65.86578153154827,17083.417392306277,0,2021-05-30,6532
51688.36296359682,3.0946285838805343,BMW,185.97126611483816,12078.438822944161,1,2023-03-29,211
38906.5550541303,4.608309328740219,BMW,229.80159367017706,19853.541014887956,0,2022-05-29,5739
67124.71918214152,1.0241239250712186,Toyota,214.31723368515787,8079.983638109254,1,2020-11-16,4812
-50205.38457145129,7.941536782722405,BMW,-158.95800918722708,91450.96509785904,0,2021-10-02,8204
42657.76371867454,4.648060326786601,Ford,139.30052805820824,19767.204599756406,0,2021-10-21,5104
71525.74080183732,6.009477895248134,Toyota,154.028422622484,7530.012984487928,0,2020-10-09,3309
56708.181311822475,0.5552600024818621,Ford,178.29313869449297,13672.194602435116,0,2021-04-28,5117
36193.88551821097,5.007817163687025,Toyota,193.10681066329246,19655.704483878624,1,2023-01-26,7568
48021.37040330049,2.510225380451314,Ford,193.69778758888367,15371.721023757746,0,2021-03-07,307
60476.85723661004,1.7422156381205622,Ford,155.3726088987486,14951.864018184682,2,2022-12-31,6633
54264.717784969165,8.581642688718121,Toyota,160.96063519840266,12337.215078716777,1,2021-08-23,9698
-47438.79149736974,6.846143563430122,Ford,-44.41155649681599,91450.96509785904,0,2021-11-12,7299
58354.52475260944,1.293070124737269,nan,131.98566360910831,14517.296058623746,1,2021-12-04,2011
51684.615326409046,0.8139958627039601,BMW,89.93635905440291,19785.118741664093,1,2023-03-12,6744
30127.589450604133,3.6267749339361988,BMW,236.416950511947,17866.365683613563,0,2023-08-24,9996
66504.2650733056,2.8528793945030007,Toyota,65.18669593217669,14729.666899522213,1,2022-06-29,5288
20848.14723069766,3.262716168691412,Ford,159.32745570438533,21112.350079775995,1,2020-11-20,9717
76916.73207837611,4.653102242138287,Toyota,198.08991631880974,8382.362006631121,1,2022-08-01,4663
59009.07802599614,0.6696385261630333,Ford,56.6379249245107,16489.498264633206,0,2021-11-27,5708
19290.145804130574,1.6212318310708873,Ford,143.90407809126157,24362.357318750994,2,2023-01-08,9084
43281.27742376689,8.393728661673137,Ford,239.0328511424812,11230.400511608059,1,2021-01-03,2411
30261.388842327182,5.724114284565913,BMW,188.96407828818852,14343.151777588599,2,2022-12-26,1427
57534.92360112169,4.474142824826589,Toyota,75.08421071201641,17962.0959392317,0,2023-04-01,7797
64854.84215983919,5.206728568976877,Ford,254.26266736310095,14694.50091083402,0,2022-08-04,5311
79951.49002321679,0.9175484460432448,BMW,96.83103319344119,13762.396928607506,0,2023-03-10,6243
51508.463046457444,9.224716976726162,Ford,163.66019156001764,10157.862084777262,1,2021-04-16,28
51371.55249786721,2.3016157765452103,BMW,100.95130352652083,17901.316132911466,0,2021-05-14,2010
33586.38570447363,8.924502501972857,Ford,118.55972167210837,21146.8772528468,0,2022-09-18,2607
29153.2847165569,1.2291964328588456,BMW,44.07327393913127,21090.99444055335,0,2021-06-30,1055
38499.42718194649,3.4362163532750434,BMW,81.36925678788953,10589.55603940742,1,2020-11-22,5988
15395.633518313087,3.0600903805229516,Toyota,88.90698005176418,23825.169090251937,1,2023-01-13,6528
55597.62077378867,6.497221862985755,BMW,108.43873350661144,10288.222271787152,0,2021-09-25,3110
-60678.75064290145,1.3244550206714323,toyota,-111.90949189451966,91450.96509785904,1,2023-06-08,8042
33225.321135175516,7.188972518081808,Toyota,283.6717434583451,16690.2950626919,0,2020-11-17,2217
50227.20178443261,5.990137899303929,Toyota,140.49586994622808,18694.63885285414,1,2023-08-18,5161
48282.694316161986,2.5880760500718267,bmw,110.6783252293113,14336.946286091901,0,2020-11-17,3112
47606.398427805994,9.209538328135471,Ford,68.92289678606593,14853.981668724395,0,2022-08-12,2146
61554.96318990818,5.483267785773366,Toyota,175.24181081493913,13602.509281314444,0,2021-02-10,19
61311.434954843644,4.3235565285415065,Ford,192.81830056066195,13327.186807835562,1,2022-02-05,7253
43778.18506464311,6.419818600408308,BMW,143.74566127791695,6538.748644297575,1,2022-06-18,1304
57252.075891286,5.46448771244214,Toyota,101.65843886435248,17972.233038622097,1,2022-12-09,3067
41648.15383455,6.774882008561461,BMW,52.17222698237241,16822.491848576123,0,2023-05-11,4396
56912.21715723246,6.668048227723276,BMW,177.0959997924713,7498.44449142747,0,2023-04-26,5646
69251.82554399788,0.5604314037767222,Toyota,144.28051930092764,12210.197746478352,0,,4675
32690.74454521986,8.98907590987738,Ford,124.33065129438995,13924.132595633102,1,2022-03-09,9993
51444.82033881795,5.924045964074958,BMW,175.23471065231055,11162.61371669007,0,2021-07-30,4193
43474.48955810462,5.51227556101778,Toyota,125.2517800439447,21394.785992062505,0,2022-07-10,3608
64823.60860614045,5.173130080204525,nan,200.90528525845733,17547.344982910487,1,2023-06-09,1862
51326.33130566992,5.324855828460552,Toyota,147.56789184574396,17799.817710310796,0,2021-04-24,6914
54450.9975874117,8.888328939449607,Ford,85.15067515040778,9759.624229865032,1,2022-02-04,7732
31673.35497957842,8.059994989169777,Toyota,113.38314130517787,20083.70396990656,0,2021-03-23,9117
78575.95460840026,5.396956570693589,Toyota,17.128342823301608,8862.797836886713,0,2021-01-18,2483
54426.136749527934,8.001678784089123,toyota,139.9793395059507,10839.652946080549,0,2021-01-19,9448
29220.836243492027,9.083858070043304,Ford,135.21069596268643,20661.563924516824,0,2023-06-18,33
43046.06038030858,9.761205778081663,nan,217.34430724506217,14743.951231371986,1,2020-12-05,7678
60986.360146323146,5.619715500975947,Toyota,179.31883893923776,11817.582416215999,2,2022-07-20,2531
36157.65027504758,4.564680006332097,Ford,131.24537607079722,16765.70404216502,2,2021-05-11,4702
58339.44019564697,,Toyota,105.45100076007012,17724.969610540447,1,2022-10-29,1156
41316.22790085188,8.876505123498669,Ford,123.64031410693381,11916.663695190842,0,2021-05-06,9492
39353.22349820751,5.001009596293442,Ford,230.6392191831527,15115.578648109615,0,2020-10-16,7187
35806.69069465762,0.09938385230199076,BMW,115.57225009745488,24061.256335300044,0,2023-05-27,1368
54671.706073312336,0.5426639464873428,BMW,150.19337422075233,16865.736014870618,0,2022-10-04,5271
53543.38234352425,8.365778506635564,Ford,197.67414569163265,15214.07118851253,0,2023-03-13,7162
51440.06307454655,,Ford,154.59890692252736,15959.212115292532,0,2021-05-30,1985
39562.47320975679,2.8572014839159046,Ford,182.64721383111018,17131.936072503977,2,2023-08-04,9927
49399.71911972551,0.542558363145279,Ford,181.4924105105636,16140.706325381838,1,2021-06-18,724
47199.63616828085,2.9968502216307433,Toyota,205.86830466499933,21239.69844239139,1,2021-10-15,9006
42397.754685519685,4.0475770788170635,Toyota,182.30728490978186,15761.94106165646,2,2022-09-11,844
48390.42085563238,4.467117126472379,nan,92.23581496469467,10306.259359399794,1,2022-01-13,3710
54171.21571951916,0.05224430408054204,BMW,177.6706674186837,12494.984876689294,0,2021-08-10,138
35346.56919897012,3.441207369729149,Toyota,89.29498707322726,27108.507995094747,1,2022-06-12,8344
56642.69170620108,7.307033740886183,BMW,206.6944620843086,2065.135461527644,1,2022-04-05,5357
47740.1954296866,3.2724071153938583,Ford,80.07180207411325,17752.41086580366,1,2022-08-04,2339
61691.90796888592,6.341564070254356,nan,241.81909428530287,17502.00536608121,1,2023-03-09,8351
44107.69094680688,8.57242821069711,Toyota,155.15447287511353,14671.570029196348,0,2020-10-04,1539
43635.23568533148,7.9174300342313755,nan,71.72143356685679,18607.101772236707,1,2022-08-16,3011
70135.3053688693,8.700073629596982,nan,147.59872592612524,2779.976132145376,1,2022-07-14,6633
43680.08619012979,2.850320159405059,Toyota,174.49529269660644,23745.92645550145,0,2023-03-31,5538
43844.27309513194,8.509589076629858,Ford,105.77503625335666,15407.965659229721,0,2020-12-11,7074
47019.27407493802,7.804875379727914,Ford,213.68760140071527,12684.735238969199,1,2021-07-18,8505
38900.96220552111,6.641924370487135,Toyota,218.28295144980677,18796.811804440942,1,2021-05-13,8664
76610.84506555906,1.6962090227893978,Toyota,108.16966831075888,8960.427766696266,2,2021-10-21,6234
29051.97143640264,1.1502807960773354,Ford,130.58263916252253,28084.589819364435,1,2023-09-14,3992
43952.175397257,6.533942786712941,Toyota,157.87469417835138,15105.061079280425,0,2022-04-14,1969
39205.93417172311,6.147746872507094,BMW,169.61936368624148,12443.86769890334,0,2021-10-01,5129
34901.614028086435,9.103813907255212,BMW,174.16458270692408,4306.8862447732245,0,2021-01-01,3270
31943.972117003308,9.119811443888551,Ford,71.27920118473794,21845.027767131112,0,2022-12-09,151
31052.406318722686,2.7997823560285804,Ford,156.34806342319845,23874.070544236198,1,2022-12-22,4381
14417.09192730477,0.3309033290941643,Ford,129.30082058949952,27737.243997835343,0,2023-09-06,2247
28184.514881018527,9.99956612757725,Toyota,168.21147138793023,15417.470838047459,0,2021-03-20,3500
51012.752857614876,6.929740181623135,BMW,167.31500887934476,10372.569580124784,1,2022-12-07,9710
64501.5201674969,5.193909558246363,Toyota,124.30799222187916,16991.278005273565,0,2022-06-02,7627
53336.9474601291,0.2894669307941611,Ford,125.25572464927123,16700.628381439008,0,2021-11-05,9595
26408.053211777402,0.7911447068794097,BMW,112.3399312330245,24074.445682531034,0,2021-06-24,7271
32845.37906237226,7.560286356710963,BMW,176.5582406663662,14694.598520181959,0,2023-05-07,5684
40671.07762641581,4.963565991335153,BMW,152.81506714249613,14693.534598832579,0,2022-08-31,3143
73416.47835343625,8.4454948346794,BMW,205.92479340880715,-608.1009273254949,1,2022-01-20,177
34527.76309527113,3.364938083574237,Ford,87.02615702899739,23403.189068794803,0,2021-02-01,7423
52107.43861159214,0.9894596464814098,Toyota,130.08026493235664,19097.688209068707,1,2023-07-01,3627
53076.29937847781,0.8935708417997279,Toyota,186.97421737344766,20196.712126818733,0,2022-09-26,7501
37613.30955123094,0.47430530757854195,toyota,86.7325022857479,17934.155969695337,1,2021-06-14,3250
50152.782780681104,7.821373294385106,Toyota,131.6506467875901,15521.620238628893,0,2023-03-13,8941
73644.48458941576,9.617959126059914,Toyota,242.94335620952387,5626.882461657764,2,2022-03-16,7804
48750.10572129988,7.542459125940582,Ford,176.70831437186976,11460.672714518478,1,2022-07-20,5645
40153.044875427026,9.152712849542887,BMW,102.09236529457301,10144.137068055472,0,2022-11-13,8943
67106.89510910887,6.18082118444323,BMW,162.70761458414125,9546.508365241389,0,2022-08-14,7495
33525.6585301288,6.13334119386499,BMW,124.11069924218613,12403.133187953312,0,2021-09-15,1756
26423.73893760227,6.456507764029658,Ford,192.5182041820799,22101.47942848541,1,2023-06-17,9664
